"","time","Sus1","Exp1","Inf1","Rec1","SusV","ExpV","InfV","Sus2","Exp2","Inf2","Rec2","Sus3","Exp3","Inf3","Rec3","Sus4","Exp4","Inf4","Rec4","Total1","Total2","Total3","Total4","TotalV"
"259",258,35.18101131348,18.2161906462897,143.110316305789,87.4924817344416,3660.16234283462,255.183978015022,1085.65367915035,0.206277147484871,2.71654443206052,52.2855236596976,18.7916547607572,0.0441998902594984,0.831022526088259,16.3104023101313,5.76994626755153,0.0885637956527804,0.831087626664387,16.3104023101313,5.76994626755153,284.000000000001,74.0000000000001,22.9555709940305,23,5000.99999999999
"260",259,34.978287306159,18.0806884193412,142.896197123476,88.0448271510247,3658.65906696527,254.803572907348,1087.53736012738,0.206262087201937,2.7224276435012,52.2482090353227,18.8231012339743,0.0442051261060311,0.833024768939483,16.2976752133827,5.78066994990082,0.0885738000258172,0.833081036690666,16.2976752133827,5.78066994990082,284.000000000001,74.0000000000001,22.955575058329,23,5000.99999999999
"261",260,34.7852977065797,17.9498586539747,142.67533145777,88.589512181676,3657.18830312786,254.42819864343,1089.38349822871,0.206249132514847,2.72822942713966,52.2114414236045,18.8540800167411,0.0442106550007723,0.834999914839637,16.2851338381074,5.79123413201774,0.0885844088911894,0.835047620983612,16.2851338381074,5.79123413201774,284.000000000001,74.0000000000001,22.9555785399656,23,5000.99999999999
"262",261,34.6017275315757,17.823629133662,142.448095532888,89.1265478018743,3655.74947227108,254.057811516004,1091.19271621291,0.206238227815344,2.73395062393653,52.1752131157543,18.884598032494,0.0442164686500481,0.836948196636668,16.2727756197975,5.80164117172261,0.0885956051289769,0.836987603350912,16.2727756197975,5.80164117172261,284.000000000001,74.0000000000001,22.9555814568068,23,5000.99999999999
"263",262,34.4272688769017,17.7019255988883,142.214856945777,89.6559485784333,3654.34200396768,253.692367571084,1092.96562846123,0.206229318836301,2.73959208552855,52.139516491885,18.9146621037502,0.0442225589430742,0.838869854550431,16.2605980199212,5.81189339271198,0.0886073720043116,0.838901215362512,16.2605980199212,5.81189339271198,284.000000000001,74.0000000000001,22.9555838261266,23,5000.99999999999
"264",263,34.2616208762672,17.5846719533491,141.975974622688,90.1777325476959,3652.96533630425,253.331822646134,1094.70284104961,0.206222352610333,2.74515467260726,52.1043440212979,18.9442789534846,0.0442289179467465,0.840765135372134,16.2485985263056,5.8219930850076,0.0886196931561096,0.840788695530619,16.2485985263056,5.8219930850076,284.000000000001,74.0000000000001,22.9555856646321,23,5000.99999999999
"265",264,34.1044896537488,17.4717904620127,141.73179878966,90.6919210945787,3651.61891577285,252.976132405287,1096.40495182185,0.206217277430017,2.75063925341464,52.0696882626627,18.9734552064928,0.044235537900626,0.842634291719806,16.2367746534646,5.83194250540233,0.0886325525862331,0.842650288546763,16.2367746534646,5.83194250540233,284.000000000001,74.0000000000001,22.9555869884874,23,5000.99999999999
"266",265,33.9555882700459,17.3632019411335,141.482670956228,91.1985388325929,3650.30219716443,252.625252371813,1098.07255046375,0.206214042809666,2.75604670234771,52.0355418641008,19.002197390742,0.0442424112121217,0.844477581346112,16.2251239428758,5.84174387790287,0.0886459346490693,0.844486244572189,16.2251239428758,5.84174387790287,284.000000000001,74.0000000000001,22.9555878133369,23,5000.99999999999
"267",266,33.8146366630256,17.2588259403184,141.228923911697,91.6976134849596,3649.01464346399,252.279137958049,1099.70621857795,0.206212599448567,2.76137789866517,52.0018975631781,19.0305119387083,0.044249530451855,0.846295266495119,16.2136439632111,5.85139939416924,0.088659824041507,0.846296818578119,16.2136439632111,5.85139939416924,284.000000000001,74.0000000000001,22.9555881543273,23,5000.99999999999
"268",267,33.681361582984,17.1585809167585,140.970881733327,92.1891757669315,3647.75572574736,251.937744493003,1101.30652975963,0.206212899195637,2.76663372528945,51.9687481868145,19.0584051887005,0.0442568883491941,0.848087613304817,16.2023323105235,5.86091121395057,0.0886742057932985,0.848082269732629,16.2023323105235,5.86091121395057,284.000000000001,74.0000000000001,22.955588026128,23,5000.99999999999
